STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3379;201810061000;    3;  954.2;  19.3;  21.4;  52.7;   9.4;eor
       3379;201810061010;    3;  954.2;  19.6;  22.0;  54.5;  10.2;eor
       3379;201810061020;    3;  954.2;  19.7;  22.0;  54.2;  10.2;eor
       3379;201810061030;    3;  954.1;  19.9;  23.4;  52.8;  10.0;eor
       3379;201810061040;    3;  953.9;  20.3;  24.2;  52.9;  10.4;eor
       3379;201810061050;    3;  953.9;  20.4;  22.4;  51.5;  10.1;eor
       3379;201810061100;    3;  953.7;  20.5;  22.2;  50.0;   9.7;eor
       3379;201810061110;    3;  953.5;  20.5;  22.4;  48.8;   9.4;eor
       3379;201810061120;    3;  953.2;  21.6;  27.2;  44.0;   8.8;eor
       3379;201810061130;    3;  953.1;  21.9;  25.5;  43.7;   9.0;eor
       3379;201810061140;    3;  952.9;  21.7;  24.9;  45.7;   9.5;eor
       3379;201810061150;    3;  952.7;  21.6;  25.5;  41.7;   8.0;eor
       3379;201810061200;    3;  952.6;  21.4;  24.6;  43.9;   8.6;eor
       3379;201810061210;    3;  952.5;  21.7;  25.3;  42.6;   8.4;eor
       3379;201810061220;    3;  952.3;  21.4;  25.2;  42.7;   8.2;eor
       3379;201810061230;    3;  952.2;  21.5;  27.3;  43.3;   8.5;eor
       3379;201810061240;    3;  952.1;  22.4;  27.3;  43.0;   9.2;eor
       3379;201810061250;    3;  952.0;  22.0;  27.8;  41.9;   8.5;eor
       3379;201810061300;    3;  951.9;  22.7;  25.3;  39.0;   8.0;eor
       3379;201810061310;    3;  951.8;  22.1;  23.2;  41.6;   8.5;eor
       3379;201810061320;    3;  951.8;  21.7;  22.7;  43.3;   8.7;eor
       3379;201810061330;    3;  951.7;  22.9;  26.9;  39.9;   8.6;eor
       3379;201810061340;    3;  951.6;  22.0;  24.3;  41.8;   8.4;eor
       3379;201810061350;    3;  951.5;  22.2;  24.9;  42.1;   8.7;eor
       3379;201810061400;    3;  951.4;  22.1;  24.3;  43.3;   9.0;eor
       3379;201810061410;    3;  951.3;  22.2;  25.5;  42.9;   9.0;eor
       3379;201810061420;    3;  951.2;  22.1;  26.0;  41.9;   8.6;eor
       3379;201810061430;    3;  951.1;  22.8;  26.3;  40.0;   8.5;eor
       3379;201810061440;    3;  950.9;  22.5;  22.6;  39.9;   8.2;eor
       3379;201810061450;    3;  950.9;  22.3;  21.4;  42.2;   8.8;eor
       3379;201810061500;    3;  950.8;  21.7;  20.4;  45.2;   9.3;eor
       3379;201810061510;    3;  950.8;  21.8;  20.2;  43.0;   8.7;eor
       3379;201810061520;    3;  950.7;  21.3;  19.0;  46.8;   9.5;eor
       3379;201810061530;    3;  950.7;  20.7;  18.5;  51.2;  10.3;eor
       3379;201810061540;    3;  950.6;  20.0;  17.7;  55.3;  10.8;eor
       3379;201810061550;    3;  950.6;  19.2;  17.1;  60.8;  11.5;eor
       3379;201810061600;    3;  950.5;  18.6;  16.4;  63.9;  11.6;eor
       3379;201810061610;    3;  950.4;  18.2;  16.1;  65.9;  11.7;eor
       3379;201810061620;    3;  950.4;  18.3;  15.4;  65.1;  11.6;eor
       3379;201810061630;    3;  950.3;  17.5;  15.3;  69.3;  11.8;eor
       3379;201810061640;    3;  950.3;  16.8;  14.6;  72.8;  11.9;eor
       3379;201810061650;    3;  950.4;  16.4;  14.0;  72.7;  11.5;eor
       3379;201810061700;    3;  950.4;  16.3;  13.4;  75.2;  11.9;eor
       3379;201810061710;    3;  950.4;  15.8;  13.6;  77.4;  11.9;eor
       3379;201810061720;    3;  950.4;  15.8;  13.7;  78.5;  12.1;eor
       3379;201810061730;    3;  950.5;  15.7;  13.7;  79.4;  12.1;eor
       3379;201810061740;    3;  950.4;  16.7;  14.4;  76.3;  12.5;eor
       3379;201810061750;    3;  950.5;  17.2;  14.8;  75.2;  12.8;eor
       3379;201810061800;    3;  950.5;  17.1;  15.0;  76.3;  12.9;eor
       3379;201810061810;    3;  950.5;  17.2;  15.3;  76.0;  12.9;eor
       3379;201810061820;    3;  950.5;  16.6;  14.8;  78.4;  12.8;eor
       3379;201810061830;    3;  950.5;  16.4;  14.6;  79.4;  12.8;eor
       3379;201810061840;    3;  950.4;  16.7;  14.7;  77.7;  12.8;eor
       3379;201810061850;    3;  950.5;  16.9;  14.7;  76.4;  12.7;eor
       3379;201810061900;    3;  950.5;  17.1;  15.0;  74.3;  12.5;eor
       3379;201810061910;    3;  950.6;  16.9;  15.0;  76.0;  12.6;eor
       3379;201810061920;    3;  950.7;  16.4;  14.7;  76.7;  12.3;eor
       3379;201810061930;    3;  950.7;  16.1;  14.6;  79.1;  12.5;eor
       3379;201810061940;    3;  950.7;  15.8;  14.4;  81.7;  12.7;eor
       3379;201810061950;    3;  950.7;  15.6;  14.3;  82.3;  12.6;eor
       3379;201810062000;    3;  950.7;  15.4;  14.1;  81.8;  12.3;eor
       3379;201810062010;    3;  950.9;  15.6;  14.1;  80.3;  12.2;eor
       3379;201810062020;    3;  950.9;  16.3;  14.9;  74.2;  11.7;eor
       3379;201810062030;    3;  951.0;  15.9;  14.3;  77.3;  11.9;eor
       3379;201810062040;    3;  951.0;  15.8;  14.4;  77.8;  11.9;eor
       3379;201810062050;    3;  951.1;  15.6;  14.5;  77.4;  11.7;eor
       3379;201810062100;    3;  951.1;  15.4;  14.4;  79.3;  11.8;eor
       3379;201810062110;    3;  951.1;  15.9;  14.5;  75.1;  11.5;eor
       3379;201810062120;    3;  951.1;  16.2;  14.7;  74.7;  11.7;eor
       3379;201810062130;    3;  951.2;  15.8;  14.7;  77.9;  12.0;eor
       3379;201810062140;    3;  951.1;  15.4;  14.4;  79.2;  11.8;eor
       3379;201810062150;    3;  951.0;  15.3;  14.3;  80.6;  12.0;eor
       3379;201810062200;    3;  951.0;  16.3;  14.4;  72.5;  11.4;eor
       3379;201810062210;    3;  951.0;  16.2;  14.6;  73.6;  11.5;eor
       3379;201810062220;    3;  951.0;  15.7;  14.1;  77.8;  11.8;eor
       3379;201810062230;    3;  951.0;  15.7;  14.2;  77.9;  11.9;eor
       3379;201810062240;    3;  950.9;  15.9;  14.2;  77.5;  12.0;eor
       3379;201810062250;    3;  950.9;  16.2;  14.6;  75.2;  11.8;eor
       3379;201810062300;    3;  950.8;  15.7;  13.8;  80.4;  12.3;eor
       3379;201810062310;    3;  950.9;  15.0;  13.6;  85.9;  12.7;eor
       3379;201810062320;    3;  950.8;  14.8;  13.5;  88.7;  13.0;eor
       3379;201810062330;    3;  950.7;  14.8;  13.6;  90.0;  13.2;eor
       3379;201810062340;    3;  950.8;  15.0;  13.7;  88.7;  13.2;eor
       3379;201810062350;    3;  950.8;  15.1;  13.6;  87.5;  13.0;eor
       3379;201810070000;    3;  950.8;  15.0;  13.4;  88.4;  13.1;eor
       3379;201810070010;    3;  950.7;  14.8;  13.4;  89.4;  13.1;eor
       3379;201810070020;    3;  950.7;  14.8;  13.4;  88.9;  13.0;eor
       3379;201810070030;    3;  950.6;  14.7;  13.3;  88.5;  12.8;eor
       3379;201810070040;    3;  950.6;  14.6;  13.3;  89.7;  12.9;eor
       3379;201810070050;    3;  950.5;  14.5;  13.2;  90.6;  13.0;eor
       3379;201810070100;    3;  950.5;  14.4;  13.2;  91.5;  13.0;eor
       3379;201810070110;    3;  950.5;  14.6;  13.3;  89.3;  12.9;eor
       3379;201810070120;    3;  950.4;  14.5;  13.2;  89.3;  12.8;eor
       3379;201810070130;    3;  950.5;  14.2;  13.0;  90.9;  12.7;eor
       3379;201810070140;    3;  950.6;  14.7;  13.1;  85.2;  12.2;eor
       3379;201810070150;    3;  950.6;  14.8;  13.1;  84.6;  12.2;eor
       3379;201810070200;    3;  950.6;  14.7;  13.0;  85.9;  12.4;eor
       3379;201810070210;    3;  950.6;  14.3;  13.1;  90.9;  12.8;eor
       3379;201810070220;    3;  950.6;  14.1;  13.0;  92.1;  12.8;eor
       3379;201810070230;    3;  950.7;  14.1;  13.0;  91.6;  12.8;eor
       3379;201810070240;    3;  950.7;  14.0;  13.0;  92.0;  12.7;eor
       3379;201810070250;    3;  950.7;  13.8;  12.9;  92.6;  12.6;eor
       3379;201810070300;    3;  950.7;  14.0;  12.8;  92.0;  12.7;eor
       3379;201810070310;    3;  950.8;  14.2;  12.9;  90.4;  12.7;eor
       3379;201810070320;    3;  950.8;  14.3;  12.9;  88.3;  12.4;eor
       3379;201810070330;    3;  950.8;  14.3;  12.9;  87.2;  12.2;eor
       3379;201810070340;    3;  950.8;  14.4;  13.1;  85.5;  12.0;eor
       3379;201810070350;    3;  950.9;  14.4;  13.0;  85.5;  12.0;eor
       3379;201810070400;    3;  950.9;  14.1;  13.0;  88.2;  12.2;eor
       3379;201810070410;    3;  951.0;  13.8;  12.8;  89.9;  12.2;eor
       3379;201810070420;    3;  951.1;  14.2;  12.8;  86.4;  12.0;eor
       3379;201810070430;    3;  951.1;  13.8;  12.8;  90.3;  12.2;eor
       3379;201810070440;    3;  951.2;  13.7;  12.7;  91.0;  12.3;eor
       3379;201810070450;    3;  951.2;  13.6;  12.6;  92.7;  12.4;eor
       3379;201810070500;    3;  951.3;  13.6;  12.7;  92.4;  12.4;eor
       3379;201810070510;    3;  951.4;  13.5;  12.6;  92.1;  12.2;eor
       3379;201810070520;    3;  951.4;  14.0;  12.7;  89.5;  12.3;eor
       3379;201810070530;    3;  951.5;  13.9;  12.8;  90.4;  12.4;eor
       3379;201810070540;    3;  951.6;  13.8;  12.7;  91.4;  12.4;eor
       3379;201810070550;    3;  951.7;  14.0;  12.8;  89.0;  12.2;eor
       3379;201810070600;    3;  951.8;  14.2;  13.2;  85.7;  11.8;eor
       3379;201810070610;    3;  951.8;  14.4;  13.4;  85.3;  12.0;eor
       3379;201810070620;    3;  952.0;  14.5;  13.5;  84.4;  11.9;eor
       3379;201810070630;    3;  952.1;  14.7;  13.9;  82.4;  11.7;eor
       3379;201810070640;    3;  952.2;  14.8;  14.1;  81.9;  11.7;eor
       3379;201810070650;    3;  952.4;  14.9;  14.3;  80.3;  11.5;eor
       3379;201810070700;    3;  952.5;  15.0;  14.4;  80.7;  11.7;eor
       3379;201810070710;    3;  952.6;  15.1;  14.6;  80.1;  11.7;eor
       3379;201810070720;    3;  952.7;  15.2;  14.7;  78.6;  11.5;eor
       3379;201810070730;    3;  952.8;  15.4;  14.9;  76.8;  11.4;eor
       3379;201810070740;    3;  953.0;  15.6;  15.2;  77.4;  11.7;eor
       3379;201810070750;    3;  953.1;  15.7;  15.5;  76.2;  11.5;eor
       3379;201810070800;    3;  953.2;  15.9;  15.9;  75.2;  11.5;eor
       3379;201810070810;    3;  953.3;  16.3;  16.3;  74.6;  11.8;eor
       3379;201810070820;    3;  953.4;  16.6;  16.5;  71.3;  11.4;eor
       3379;201810070830;    3;  953.4;  16.6;  16.3;  69.7;  11.0;eor
       3379;201810070840;    3;  953.4;  16.6;  16.3;  70.4;  11.2;eor
       3379;201810070850;    3;  953.4;  16.6;  16.3;  70.4;  11.2;eor
       3379;201810070900;    3;  953.4;  16.7;  16.2;  69.1;  11.0;eor
       3379;201810070910;    3;  953.5;  16.8;  16.5;  70.1;  11.3;eor
       3379;201810070920;    3;  953.6;  17.0;  16.8;  67.7;  11.0;eor
       3379;201810070930;    3;  953.7;  17.1;  17.1;  67.5;  11.0;eor
       3379;201810070940;    3;  953.8;  17.4;  17.5;  66.5;  11.1;eor
       3379;201810070950;    3;  953.8;  17.4;  17.7;  67.0;  11.2;eor
       3379;201810071000;    3;  953.7;  17.5;  18.1;  66.5;  11.2;eor
       3379;201810071010;    3;  953.7;  17.5;  18.3;  67.2;  11.4;eor
       3379;201810071020;    3;  953.8;  17.7;  18.4;  65.9;  11.2;eor
       3379;201810071030;    3;  953.9;  17.8;  18.6;  65.6;  11.3;eor
       3379;201810071040;    3;  954.0;  17.9;  19.2;  66.5;  11.6;eor
       3379;201810071050;    3;  954.0;  18.1;  19.4;  64.8;  11.4;eor
       3379;201810071100;    3;  954.0;  18.1;  19.7;  64.9;  11.4;eor
       3379;201810071110;    3;  954.1;  18.6;  19.6;  63.7;  11.6;eor
       3379;201810071120;    3;  954.1;  18.6;  20.1;  62.1;  11.2;eor
       3379;201810071130;    3;  954.0;  19.0;  20.7;  60.7;  11.2;eor
       3379;201810071140;    3;  954.1;  19.1;  21.3;  60.7;  11.3;eor
       3379;201810071150;    3;  954.0;  19.7;  23.0;  57.5;  11.1;eor
       3379;201810071200;    3;  954.1;  19.8;  22.4;  57.1;  11.1;eor
       3379;201810071210;    3;  954.0;  19.1;  21.7;  58.2;  10.7;eor
       3379;201810071220;    3;  954.1;  19.2;  20.8;  58.1;  10.8;eor
       3379;201810071230;    3;  954.1;  19.1;  20.3;  58.9;  10.9;eor
       3379;201810071240;    3;  954.2;  19.5;  20.5;  58.1;  11.0;eor
       3379;201810071250;    3;  954.1;  19.6;  20.6;  59.0;  11.4;eor
       3379;201810071300;    3;  954.2;  19.7;  20.9;  58.9;  11.4;eor
       3379;201810071310;    3;  954.3;  19.8;  21.3;  59.0;  11.6;eor
       3379;201810071320;    3;  954.4;  19.9;  22.7;  56.7;  11.1;eor
       3379;201810071330;    3;  954.3;  20.4;  23.0;  55.8;  11.3;eor
       3379;201810071340;    3;  954.4;  20.8;  23.3;  54.8;  11.4;eor
       3379;201810071350;    3;  954.5;  20.1;  21.7;  56.4;  11.2;eor
       3379;201810071400;    3;  954.6;  20.1;  21.2;  57.6;  11.5;eor
       3379;201810071410;    3;  954.6;  19.5;  20.2;  57.5;  10.9;eor
       3379;201810071420;    3;  954.7;  19.5;  19.9;  57.4;  10.9;eor
       3379;201810071430;    3;  954.6;  19.5;  19.9;  59.8;  11.5;eor
       3379;201810071440;    3;  954.6;  19.2;  19.1;  61.2;  11.6;eor
       3379;201810071450;    3;  954.7;  19.1;  19.0;  61.9;  11.6;eor
       3379;201810071500;    3;  954.7;  18.9;  18.8;  61.8;  11.4;eor
       3379;201810071510;    3;  954.8;  18.9;  18.4;  61.8;  11.4;eor
       3379;201810071520;    3;  954.8;  18.7;  18.4;  64.9;  12.0;eor
       3379;201810071530;    3;  954.9;  18.5;  18.1;  66.6;  12.2;eor
       3379;201810071540;    3;  954.9;  18.5;  17.8;  62.2;  11.1;eor
       3379;201810071550;    3;  955.0;  18.4;  17.6;  62.5;  11.1;eor
       3379;201810071600;    3;  955.1;  18.1;  17.3;  64.0;  11.2;eor
       3379;201810071610;    3;  955.2;  17.9;  17.0;  65.7;  11.4;eor
       3379;201810071620;    3;  955.4;  17.8;  16.7;  66.9;  11.6;eor
       3379;201810071630;    3;  955.6;  17.6;  16.4;  69.0;  11.8;eor
       3379;201810071640;    3;  955.7;  17.4;  16.2;  70.8;  12.0;eor
       3379;201810071650;    3;  955.7;  17.2;  15.7;  73.1;  12.3;eor
       3379;201810071700;    3;  955.8;  17.0;  15.8;  74.9;  12.5;eor
       3379;201810071710;    3;  955.9;  16.8;  15.5;  77.0;  12.7;eor
       3379;201810071720;    3;  956.0;  16.5;  14.6;  78.2;  12.7;eor
       3379;201810071730;    3;  956.0;  16.5;  14.7;  78.4;  12.7;eor
       3379;201810071740;    3;  956.1;  16.4;  14.5;  78.2;  12.6;eor
       3379;201810071750;    3;  956.2;  16.0;  14.1;  79.5;  12.5;eor
       3379;201810071800;    3;  956.4;  15.5;  13.7;  82.0;  12.4;eor
       3379;201810071810;    3;  956.5;  15.0;  13.0;  84.0;  12.3;eor
       3379;201810071820;    3;  956.5;  14.9;  12.4;  84.1;  12.2;eor
       3379;201810071830;    3;  956.5;  15.1;  13.0;  82.1;  12.1;eor
       3379;201810071840;    3;  956.6;  15.1;  13.0;  81.8;  12.0;eor
       3379;201810071850;    3;  956.8;  15.0;  12.6;  82.0;  12.0;eor
       3379;201810071900;    3;  956.8;  14.8;  12.2;  82.9;  11.9;eor
       3379;201810071910;    3;  956.9;  14.5;  11.5;  84.5;  11.9;eor
       3379;201810071920;    3;  957.0;  14.9;  12.4;  83.0;  12.0;eor
       3379;201810071930;    3;  957.1;  14.8;  12.5;  83.3;  12.0;eor
       3379;201810071940;    3;  957.1;  14.5;  12.2;  84.7;  12.0;eor
       3379;201810071950;    3;  957.1;  14.0;  11.8;  86.4;  11.8;eor
       3379;201810072000;    3;  957.1;  13.9;  12.0;  86.8;  11.7;eor
       3379;201810072010;    3;  957.3;  13.6;  11.9;  88.3;  11.7;eor
       3379;201810072020;    3;  957.3;  13.4;  11.3;  89.7;  11.7;eor
       3379;201810072030;    3;  957.4;  12.8;  11.1;  91.0;  11.4;eor
       3379;201810072040;    3;  957.5;  12.6;  11.1;  91.8;  11.3;eor
       3379;201810072050;    3;  957.6;  12.3;  10.8;  92.2;  11.1;eor
       3379;201810072100;    3;  957.7;  12.2;  10.4;  93.8;  11.2;eor
       3379;201810072110;    3;  957.6;  12.3;  10.0;  94.9;  11.5;eor
       3379;201810072120;    3;  957.6;  12.3;  10.6;  94.3;  11.4;eor
       3379;201810072130;    3;  957.7;  12.1;  10.4;  94.4;  11.2;eor
       3379;201810072140;    3;  957.9;  11.7;  10.2;  94.3;  10.8;eor
       3379;201810072150;    3;  957.9;  11.8;   9.5;  95.3;  11.1;eor
       3379;201810072200;    3;  957.9;  11.7;  10.2;  95.5;  11.0;eor
       3379;201810072210;    3;  957.9;  11.6;   9.9;  96.0;  11.0;eor
       3379;201810072220;    3;  957.9;  11.4;  10.0;  95.4;  10.7;eor
       3379;201810072230;    3;  958.0;  11.3;   9.5;  96.4;  10.8;eor
       3379;201810072240;    3;  958.0;  11.3;   9.6;  95.5;  10.6;eor
       3379;201810072250;    3;  958.1;  11.3;   9.5;  97.2;  10.9;eor
       3379;201810072300;    3;  958.1;  11.7;   9.7;  97.7;  11.4;eor
       3379;201810072310;    3;  958.0;  11.8;  10.0;  97.1;  11.4;eor
       3379;201810072320;    3;  958.0;  11.7;  10.1;  96.6;  11.2;eor
       3379;201810072330;    3;  958.0;  11.5;  10.1;  97.1;  11.1;eor
       3379;201810072340;    3;  958.1;  11.7;  10.8;  97.5;  11.3;eor
       3379;201810072350;    3;  958.1;  11.7;  11.0;  98.0;  11.4;eor
       3379;201810080000;    3;  958.1;  11.6;  10.7;  98.1;  11.3;eor
       3379;201810080010;    3;  958.0;  11.4;  10.4;  97.3;  11.0;eor
       3379;201810080020;    3;  958.0;  11.3;   9.8;  97.5;  10.9;eor
       3379;201810080030;    3;  957.9;  11.0;   9.6;  97.6;  10.6;eor
       3379;201810080040;    3;  957.8;  11.0;   9.7;  96.9;  10.5;eor
       3379;201810080050;    3;  957.8;  10.9;   9.5;  97.7;  10.6;eor
       3379;201810080100;    3;  957.7;  10.9;   9.4;  96.9;  10.4;eor
       3379;201810080110;    3;  957.7;  10.6;   9.2;  97.2;  10.2;eor
       3379;201810080120;    3;  957.7;  10.4;   9.0;  96.8;   9.9;eor
       3379;201810080130;    3;  957.7;  10.2;   9.0;  96.9;   9.7;eor
       3379;201810080140;    3;  957.7;  10.0;   8.8;  97.2;   9.6;eor
       3379;201810080150;    3;  957.7;  10.1;   8.7;  97.3;   9.7;eor
       3379;201810080200;    3;  957.6;  10.0;   8.0;  97.6;   9.6;eor
       3379;201810080210;    3;  957.7;   9.7;   8.6;  96.6;   9.2;eor
       3379;201810080220;    3;  957.6;   9.7;   7.7;  98.1;   9.4;eor
       3379;201810080230;    3;  957.6;   9.7;   8.0;  97.5;   9.3;eor
       3379;201810080240;    3;  957.6;   9.6;   8.2;  97.0;   9.2;eor
       3379;201810080250;    3;  957.6;   9.4;   8.3;  97.1;   9.0;eor
       3379;201810080300;    3;  957.6;   9.6;   8.4;  98.4;   9.4;eor
       3379;201810080310;    3;  957.6;   9.7;   8.5;  98.8;   9.5;eor
       3379;201810080320;    3;  957.6;   9.8;   9.2;  99.1;   9.7;eor
       3379;201810080330;    3;  957.6;  10.1;   9.6;  99.0;  10.0;eor
       3379;201810080340;    3;  957.7;  10.3;   9.9;  99.3;  10.2;eor
       3379;201810080350;    3;  957.8;  10.6;  10.3;  98.8;  10.4;eor
       3379;201810080400;    3;  957.8;  10.7;  10.4;  99.8;  10.7;eor
       3379;201810080410;    3;  957.8;  10.8;  10.6;  99.4;  10.7;eor
       3379;201810080420;    3;  957.9;  10.9;  10.7;  99.1;  10.8;eor
       3379;201810080430;    3;  957.9;  10.9;  10.8;  99.3;  10.8;eor
       3379;201810080440;    3;  957.9;  11.0;  10.8; 100.0;  11.0;eor
       3379;201810080450;    3;  958.0;  11.1;  10.9;  99.3;  11.0;eor
       3379;201810080500;    3;  958.1;  11.3;  11.1;  99.4;  11.2;eor
       3379;201810080510;    3;  958.2;  11.4;  11.3;  99.6;  11.3;eor
       3379;201810080520;    3;  958.2;  11.7;  11.4;  99.8;  11.7;eor
       3379;201810080530;    3;  958.3;  11.8;  11.6;  99.5;  11.7;eor
       3379;201810080540;    3;  958.4;  11.9;  11.7;  98.9;  11.7;eor
       3379;201810080550;    3;  958.5;  12.0;  11.7;  99.2;  11.9;eor
       3379;201810080600;    3;  958.6;  12.1;  11.9;  99.5;  12.0;eor
       3379;201810080610;    3;  958.7;  12.2;  12.0;  99.0;  12.1;eor
       3379;201810080620;    3;  958.7;  12.3;  12.0;  99.2;  12.2;eor
       3379;201810080630;    3;  958.8;  12.4;  12.2;  98.7;  12.2;eor
       3379;201810080640;    3;  958.9;  12.5;  12.3;  97.9;  12.2;eor
       3379;201810080650;    3;  958.9;  12.6;  12.7;  98.2;  12.3;eor
       3379;201810080700;    3;  959.0;  12.7;  12.6;  96.8;  12.2;eor
       3379;201810080710;    3;  959.1;  12.8;  12.7;  96.3;  12.2;eor
       3379;201810080720;    3;  959.2;  13.0;  12.8;  95.2;  12.3;eor
       3379;201810080730;    3;  959.3;  13.1;  12.8;  94.2;  12.2;eor
       3379;201810080740;    3;  959.4;  13.2;  13.0;  92.7;  12.0;eor
       3379;201810080750;    3;  959.4;  13.4;  12.9;  91.1;  12.0;eor
       3379;201810080800;    3;  959.5;  13.6;  13.2;  91.3;  12.2;eor
       3379;201810080810;    3;  959.6;  13.8;  13.6;  89.9;  12.2;eor
       3379;201810080820;    3;  959.7;  13.8;  13.7;  90.3;  12.2;eor
       3379;201810080830;    3;  959.7;  14.0;  13.6;  88.8;  12.2;eor
       3379;201810080840;    3;  959.7;  14.2;  13.9;  88.4;  12.3;eor
       3379;201810080850;    3;  959.8;  14.1;  13.9;  88.9;  12.3;eor
       3379;201810080900;    3;  959.9;  14.2;  14.1;  88.5;  12.3;eor
       3379;201810080910;    3;  959.9;  14.3;  14.5;  87.2;  12.2;eor
       3379;201810080920;    3;  959.9;  14.5;  14.5;  86.6;  12.3;eor
